user_id,total_inflow,total_income,total_transfer_in,total_outflow,outflow_inflow_ratio,income_spent_pct
b':\x16\xf3P\x8d\xb2I`\xb7\xfdU\xcfI>D\x15',39473.01,19771.55,19701.46,36279.03999999999,0.9190847113002021,1.8349112740275797
b':\x19\xa2\xdd!\x8aBJ\xbe\x9c\x0b54\x12g\xfa',41134.04,10265.32,30868.72,42788.42,1.0402192442074738,4.168249991232616
"b"":&\x01\x02'\x1b@\xdd\x9d<+\x0b\xeec\x96\x08""",27548.04,7567.0,19981.04,41038.060000000005,1.489690736618649,5.423293246993525
b':D\xa8\x84#]DQ\x9ed\xab\xf2\xcb\x04\x08\xc7',10161.99,8448.58,1713.41,9211.81,0.9064966605950212,1.0903382580267926
b':Q\xd6wI&B\xd8\xbd\xeek\xfb+;\x8b\x10',88723.68,36877.37,51846.31,88876.03,1.0017171289558775,2.4100425274362025
b':~\x05A\nRMw\xad\x942\x17b\xad\xbf\x93',18367.24,9670.0,8697.24,19177.19,1.0440975345234231,1.9831633919338159
b':\x93W\x175\x19N\x91\x90\xcf]\xfbS\xb3\x07~',78384.85,34683.55,43701.3,93014.89000000001,1.1866437200555975,2.6818157310886575
b':\xa4T\xcd\xcf\xfdA\xbb\x8a\xcdiR\x08\xef\xf5\xed',32357.34,9679.49,22677.85,34671.39,1.0715154583164128,3.5819438834070803
b':\xad\xfa; \x13N\xcd\x9c\x07\xa6D\xe7\x9d>M',126.39,0.0,126.39,232.96,1.8431837961864073,10.0
b':\xb3\xd2\xcfC\x15H\xab\xa66n2\x8e\x97/U',9794.68,7344.0,2450.68,9800.16,1.0005594873951982,1.3344444444444443
"b"":\xb7\x8axo'O\x1f\xb8X\xe8[IQ.\x18""",10992.220000000001,7721.75,3270.47,11101.4,1.0099324795173312,1.437679282546055
b':\xca\xab\xe9T\xf9EU\xaa\xd7\x98\xef\xb1\x14\x97\xff',37203.6,18622.43,18581.17,44981.41,1.2090606822995627,2.4154425603962535
"b':\xcc""\t\x9b\x1aGL\xa0\xd6\x06\x86f\x81\x99r'",19678.68,12772.54,6906.139999999999,19985.53,1.015593017417835,1.5647263582654662
b':\xe4\xbejU\xcaK\xb6\xbb\xd0H\x9bN;\xabr',445.9,0.0,445.9,437.87,0.9819914779098453,10.0
b':\xe8s]\x99\x9aE\x85\xa2\x068J\x02\xfa\xf0Z',8871.74,2272.09,6599.65,8533.91,0.9619206604341426,3.755973574990427
b':\xfc\xc2\x96\xcd:C\xba\xba\xa5i\x800\x07\xa1F',6427.54,4180.28,2247.2599999999998,7191.64,1.1188790734869016,1.7203727979943928
b';-\xb6\x93\xdf\xf2M\xcc\x97\xbd>\x85\xc2i\x94\x96',7720.17,4261.71,3458.46,8004.01,1.0367660297635932,1.878121692935465
b';0\xd4\x93d\xc8G\xfb\xba\xc9-\xbf\xe7|\x10\x9b',7151.92,938.77,6213.15,12711.21,1.7773143435608898,10.0
b';D\x07\xd0\x81\xb9D\xda\x89\x1c\x07})\xdb\x1e\x0e',32614.82,20205.5,12409.32,32503.59,0.996589587187665,1.608650614931578
b';F\x82\t\xe7\x90L(\x95\xc6\xb5\x9f\xce ~I',14362.55,10895.49,3467.06,14365.76,1.0002234979164564,1.318505179666082
b';N6h\xce\xbfLY\x99\x8d\xf1\x8e\x1e\x81`\x88',7655.85,0.0,7655.85,7663.21,1.0009613563484132,10.0
b';U\xfc\xfa\r\x8fF>\xa6\xfeag}\xef\x92\xb4',19854.49,7110.9,12743.59,19843.25,0.99943388120269,2.790539875402551
b';^9\x93\xd7\x9aJJ\xb4a\xfd\xb6O\xbfb%',14047.52,9409.470000000001,4638.05,13388.68,0.9530991947333052,1.422894169384673
b';`\x1c\xa6f\x91N\xc3\xa7\xa8\xa5r#\xb2\x1d\xc6',19097.88,6251.16,12846.72,20481.460000000003,1.0724467846692933,3.276425495428049
b';j\xe1\xd8\xd2\xe8J\x83\xa0\x9c(\xc3b^tJ',33367.36,20096.23,13271.13,32728.9,0.9808657322605085,1.6286089480464745
b';l\xb4\xb3\x06\\B\x8a\xa2\xc8\xa5\xc2PS\xabN',15887.02,6119.36,9767.66,15938.250000000002,1.0032246450246807,2.6045615881399367
b';oM1y\xe6N\t\xae/\x9a\x8d\x92\xe3r\xf7',19283.5,14606.25,4677.25,16232.46,0.8417797598983586,1.1113365853658537
b';r\xfcU\xea{K\x85\x8d\x9e|\x17# f\xb2',43579.62,3308.0299999999997,40271.590000000004,43174.27,0.9906986339027278,10.0
b';\x8b\xceog\x81F\x8c\xbe\xd5h\x02\x7f\xbc\xc7\x00',16856.41,9406.869999999999,7449.54,17618.470000000005,1.0452089145909482,1.8729364815289258
b';\x92\xfcSF\x8fG\xe5\xa6AW\xc2\x1d|\xe5\xc7',1890.19,843.37,1046.82,1870.24,0.9894455054782852,2.2175794728292444
b';\xa9m\xdd\xad\xdfF\xff\x9fu\xfb\x06\xe2+\x0b\xeb',4718.04,580.53,4137.51,9319.7,1.9753329772532664,10.0
b';\xc6F\x89a\x9bM\x15\xa0\xc6\x02\xaf!]K\x11',4196.7,1539.73,2656.9700000000003,4773.029999999999,1.1373293301880045,3.099913621219304
b';\xce\xcd4\xfc\xb8F\xf5\x81}*X\xcb`\xb6\xef',19378.16,12507.89,6870.2699999999995,20305.910000000003,1.0478760625363814,1.6234480795721744
b';\xde\xc3\x00I\xb5O\xe7\xbb&R\xf2\x86\xb1|Z',1115.0,0.0,1115.0,1340.59,1.202322869955157,10.0
b'<\x06\x13\xaa\xe4\x89O\x8e\xac\xef>\r\xd7(\xdeo',21758.53,10000.710000000001,11757.82,23253.33,1.068699493945593,2.3251679130781713
b'<\x06\xfe\xed\xc3QN\xd1\x97\x06&\xef.\x19\xf2*',22868.04,5162.57,17705.47,33277.99,1.455218287181586,6.446012354311903
b'<\x08\x19t\xe1\x0eIY\x92tMe\x84\x00>o',4121.15,3187.62,933.53,5022.579999999999,1.2187326353081056,1.5756520538834613
"b'<9\xa0""8\xefBb\xbd\x93\xebz\xf5\xd1$\x8e'",1327.47,1324.59,2.88,1342.83,1.011570882957807,1.0137702987339479
b'<G\xc2\x02\xb2\xa4A\xee\xab\xbe\xaf^7d&\x96',4596.42,618.75,3977.67,5022.610000000001,1.09272216203045,8.117349494949496
"b'<VhM\x01kE\x9b\xa3\xad\xb4\xcc\x03\x183,'",3803.26,0.0,3803.26,3950.3900000000003,1.0386852331946803,10.0
"b""<o\xe9D\x0c\xf6K\x19\xa9S\xc4\xd2'\x97\x82\x93""",26815.309999999998,9616.44,17198.87,33018.92,1.2313458244562527,3.433590809072796
b'<r\x14\x8f\x00OL\xa8\xa0\x8e\xfb\xa93O\x1a\xa6',10764.15,4173.12,6591.03,30516.740000000005,2.835034814639336,7.312691703090255
"b'<|\xd5T+\x11C\xdb\x8b\x81\x0e\xb6\xf4\xaeC,'",5572.74,1170.08,4402.66,5579.900000000001,1.001284825776907,4.768819226035827
b'<\x85>diTJc\x84K\x9f?\xa8\xfe(\xf6',7904.32,4996.24,2908.08,7641.29,0.9667232601918951,1.5294081149024066
b'<\x86\xb0S\xe3\x93F2\x9c\xbeVr\xect~\x80',1427.33,257.12,1170.21,1334.13,0.9347032571304464,5.188744555071562
b'<\x9e}x\xae\xd3D\xc3\xa7\xcf\x9e\xa0\x10\xda\x03\xe8',18474.01,10969.6,7504.41,18555.92,1.0044337964524215,1.6915767211201864
b'<\xa3\xbf\x05\xcaoD*\x8d\xbb\x91D\xcc\x9f\xa3\xd4',11727.66,6340.97,5386.6900000000005,12105.39,1.0322084712551352,1.9090754253686737
b'<\xa5\x98\xe7\x08LH_\x99y^\x05^\r;u',18187.3,1660.58,16526.72,18807.739999999998,1.0341139146547316,10.0
b'<\xd9\xf6\x07\x0c\xa3L<\xa0w\x1c\xcbXSsW',24291.95,22388.82,1903.13,24392.02,1.0041194716768311,1.0894732281558386
b'<\xf4\xb2\xe6\xe7ZO\x85\x8e>\xc7<\xdaq\x05N',210428.39,141674.4,68753.99,211921.36000000002,1.0070949076785694,1.495833827424009
b'<\xfe\xcd\xb3}\xbbC1\xa5\x8f\xc2DL]\xb7\xc2',27341.04,19068.17,8272.87,28516.04,1.0429756878304557,1.495478590761463
b'=\x13V\x0b\x90\xacBF\xaf#\xe2\xa0\xba\x8cmQ',38352.270000000004,31759.29,6592.98,39838.42,1.0387499879407398,1.254386354354899
b'=\x146\xd9v\x9c@\xea\x9a$\xfb\x91\xee\xc2\xf8\x0e',3471.66,0.0,3471.66,3481.14,1.002730682152054,10.0
"b'=\x15t\x04\n\xb1H;\x8b\xe9\x07,\x9ch\xa6}'",1940.24,1328.21,612.03,1636.32,0.8433595843813136,1.2319738595553413
"b'=,#No\xecJ\x80\x84\x07}\xa7\xae\x7fr\xbb'",6012.83,2961.0,3051.83,6027.45,1.0024314673789214,2.0356129685916917
b'=E\xdd\xc02KG]\xb3&\xdf\x82\xdc!\xf3%',51372.29,30861.79,20510.5,54366.88,1.0582919313116077,1.7616243257439053
b'=L\xb9\x88\x90\x14N\xfc\x86\x02\xc04\xbf\xb8\x9d\xd8',31788.79,15679.81,16108.98,33428.759999999995,1.0515895697823037,2.1319620582137153
b'=f\xac\x85\x1a\x82D%\xbd\x04\xc0X_$\xc7\x93',55776.810000000005,12780.61,42996.2,64946.57,1.1644009401039606,5.081648685000168
b'=y\xd2o\x02=C9\xaf\x913\x9au\xaf;i',46842.71,12744.4,34098.31,48620.770000000004,1.0379580942264015,3.8150693637990023
b'=\x9f\x88b{9Jy\xaa@>d1\xa0\x87\xbc',49032.66,400.0,48632.66,52131.45999999999,1.0631986924633496,10.0
b'=\xa9\xd6\xba\x98\x9eN?\xb0\x99(\x1e\x89\xefD\xfd',72612.94,43717.77,28895.170000000002,72963.05,1.00482159240488,1.6689563534462075
b'=\xaa.<\x04`N\t\xadvD\xf6\x0f\r\x11\xe4',13562.33,8372.6,5189.73,14504.11,1.0694408704109102,1.732330458877768
b'=\xb0\xe1\x13\x01\x18J\x10\x9dmf\xb5\x99\\\xec\x1d',30959.379999999997,21090.879999999997,9868.5,35817.82000000001,1.156929499234158,1.6982610493255859
"b""=\xb6\xd5\xfd(0A\xae\x9a`\xce\xc0\x0cw'\x1f""",10000.7,80.28999999999999,9920.41,18578.52,1.8577219594628376,10.0
b'=\xbe\xe0b\rwG\x07\x96W8\xc5@\x95\xfd\xe9',6231.68,6059.85,171.82999999999998,6288.8099999999995,1.00916767228099,1.037783113443402
b'=\xcc\xc2\xdf\xd2VK\\\x9ej\xd1M\x04\x15\\\x93',68225.84,36445.0,31780.84,85255.21999999999,1.249603082937491,2.339284401152421
b'=\xe3\xf8*\x87\xabJ\xa9\x97CG\x90\xaa\x1a\x89\x84',5504.87,3577.19,1927.6799999999998,4342.96,0.7889305287863292,1.2140702618535777
b'=\xe4\xf1-\x07\xbaIf\xbcI[\xdd\xbfV\x1c\xa9',14420.06,7056.0,7364.06,14420.06,1.0,2.0436592970521543
b'>\x17\x88f\xc7jA\x8f\xb0\xba\xfc\xa71\xf3\xe0\xa7',4515.08,100.0,4415.08,4681.67,1.0368963562107427,10.0
"b'>$\x8c\x7f<\x14D\x7f\x93\xc5\xd9\xf3\x84%""^'",7623.08,5518.68,2104.4,7750.28,1.0166861688451387,1.4043720599853586
b'>7.!\xe8\xc8O\x89\x97|Z\xc5\x08\xfe\xec\xf9',88443.27,69305.91,19137.36,91834.49,1.0383434488571035,1.3250600129195331
"b'>Pd\x8bB\xdcG\xc3\x8cZ\xb3\xfd(\t,\x81'",23496.81,13786.56,9710.25,23402.08,0.9959683889004508,1.697456073161108
"b"">]\x0f\xd7\xb1-E\x99\x9e\xe7\x8f\xd5\xb5?'\xb6""",11718.8,182.87,11535.93,11831.18,1.0095897190838654,10.0
"b'>^\xe4\x8eH\xfaE\xe0\xb7\xf5l\xae\xbc\xf7\xeb,'",17135.18,7271.68,9863.5,17246.38,1.0064895729137366,2.3717187775039608
b'>e\xc0\xd6\xb3\xb7K\t\xb9>!m|\xffw\x14',10259.26,1394.43,8864.83,10228.73,0.9970241518394114,7.335420207539998
b'>mF\x13s[K\xd0\xb4\xe4c\xcd\xf6\xd8\xa2\xf8',34685.96,190.24,34495.72,40657.99,1.1721742745479726,10.0
b'>n<\x95\x1e5M\xd8\x9a\xf3th\n\x0e\x07\xca',3082.19,2961.0,121.19,3122.3900000000003,1.013042674202434,1.0545052347180008
b'>}\xb9`\x13uD\x83\xa3\xbf\xfa\xefo\xf7\x10\x04',32240.38,15447.48,16792.9,42078.86,1.3051601749110897,2.72399511117671
"b'>\x97DD\xb6\xe2H8\xbe]`\xb1\xb6G""\xf8'",13428.210000000001,5857.26,7570.95,13892.939999999999,1.0346084846751724,2.371917927495108
b'>\xaa\x8a\x97;\x97@\xe0\x99\xf6\x06~6=\xa0\xa8',698.81,0.0,698.81,717.17,1.0262732359296518,10.0
b'>\xab\xeaO\xa2\xc8@\xe1\xa2\x84F\x9a\xdb\x0e\xf8V',18861.25,2510.8799999999997,16350.37,18956.92,1.0050723043276557,7.549910788249538
b'>\xd9\xd8\xeb\x89vL\xfe\xa5\xdeC4\xc1\xb0v\xce',7188.87,5.48,7183.39,15276.08,2.124962615821402,10.0
b'>\xdf\xb9\xc7\xa5\xefI\xc9\x8a*<\xe2S\xb75\x15',8005.46,5111.46,2894.0,7582.4,0.9471535676900515,1.4834117844999275
b'>\xf7^V%\xb7H_\xab\xfc\xd3qv\xcf\xa4G',12115.03,7896.64,4218.39,12084.650000000001,0.9974923710465431,1.5303534161364836
b'>\xf7tYG\xd8FW\xb4\xdf\xc9\xa1\xa0\x89\xa41',14110.869999999999,0.08,14110.789999999999,14378.380000000001,1.0189577254981446,10.0
b'?\x18\x87E\xc7\xe3BR\x80\xf2\xcan\xcb\xb2\xe5n',10349.43,4095.7,6253.73,9623.48,0.9298560403809678,2.3496545157116
b'?\x1b\xc3\xa1MtIP\x84\xa0S\xa7\xba\xe0Zy',21048.579999999998,10840.0,10208.58,25171.44,1.1958735458639016,2.3220885608856086
"b'?""\r\xc2g\x02M\x11\xb2\x08\xc3\x9c\x8a\xc4\xaf\xb5'",3767.07,0.0,3767.07,3772.68,1.0014892210657087,10.0
"b""?6'M\xc2VE-\x9f\xa6\x03\xd7\x97G\xc5:""",83090.88,44755.04,38335.84,83180.59999999999,1.0010797815596608,1.8585750342307814
"b""?:'\x7f\x908Ku\x93\xd5~!\x01=\xf8,""",46272.17,23088.2,23183.97,42210.780000000006,0.9122282356760015,1.8282403998579364
"b'?A\x88\xba\xd5DH\xd3\xa5\xf1""\xe7y\xa7\x1a\xa6'",3967.77,518.62,3449.15,3977.38,1.002422015388997,7.669160464309128
b'?O\x1b\xe3D\xaaME\xad\xbc\xfaK\xafGv\x9c',30.0,0.0,30.0,250.03000000000003,8.334333333333335,10.0
"b'?W\xee\x03>(I\x1b\x90H\xef\xf9h\xcc0""'",4755.16,2901.0,1854.16,4847.21,1.0193579185558426,1.6708755601516718
b'?\\\xcdJ\xfc$N\xf9\xa6\xa9\xf0q\x1c\xde\x8e\xe2',41551.37,32315.98,9235.39,43909.93,1.0567625086729993,1.3587683245255133
b'?]\x1c\x8cVgA\x13\xbc\xebg\x0bZKb]',31256.48,19976.46,11280.02,31581.1,1.010385686424063,1.5809157378234182
"b""?vK\\?\xe9J\xd3\xb0\x84\x80\xe0\xd2'\x0bN""",6631.07,1511.67,5119.4,7132.77,1.0756589811297423,4.718470301057771
b'?xh\x95\xa9\x84D\x83\x99\x84\xa9t\xd8GI\x08',22744.98,11271.01,11473.97,22863.07,1.0051919148752824,2.0284845812398355
b'?\x90:\x98G+NX\x9cMS\xc6\x83\x11\xb1\x03',12999.12,6230.98,6768.14,12802.869999999999,0.9849028241911759,2.054712099862301
b'?\x99\xd1\xffbOH\xd3\x97k\x07a\xbd\xa4s\x0c',9122.0,1886.6,7235.4,9627.420000000002,1.055406709055032,5.103053111417366
b'?\xaf\x1f\xcd\xfc\xf4A\x1b\xa1\xd6-e\xfe~\xc9\xfd',6825.03,0.04,6824.99,9658.75,1.4151952445630276,10.0
b'?\xd2\x80\xfe\xedYFk\xae\xb5\xd5`\x04\x0e\xd2\x9b',7834.0,7656.0,178.0,7863.2,1.0037273423538422,1.0270637408568444
"b'?\xd32\xf5,\xcfCu\xa2\x9c\xd4\xe71\xefN\xa7'",270761.34,2668.84,268092.5,284278.48,1.0499227105317175,10.0
"b""?\xd5_\x97d\xacH\xbf\xbbH\x8e\x94'\x01\xfb-""",11601.65,4194.03,7407.62,12318.05,1.0617498373076244,2.9370438456568024
b'?\xe0\xca\xfa+\xfaE\xf6\x87\x90(Ju\x92\x9eg',114581.08,35267.1,79313.98,117655.29999999999,1.0268300839894333,3.336120633678414
b'?\xe6\xd6\xebLUC\xca\xa8\xdb\xf8\xfd\xbb\x03\x92\x99',3775.14,3398.18,376.96,4253.98,1.1268403291003777,1.2518406911935211
b'?\xe7\xad|\xa5:JD\xb7=\x1d\xfe\x1c\xa5\xc4\x81',2098.5,1673.81,424.69,2345.8,1.1178460805337147,1.4014732854983543
"b""@'\xc6V\xdaPA,\x92\x18\xa3\xb0\xa1`\xf2\xbf""",14154.33,6431.87,7722.46,17833.19,1.2599105715353534,2.7726291109739467
b'@6a\x87\xfd\xfbI\xde\xb0\xd3PY@\xa6\xf0\xe6',1180.35,75.49,1104.86,448.91,0.38031939678908805,5.946615445754405
b'@W\t\x95\xaa\x95Af\x87[\xaf\xdcuX\xe5C',28340.46,9973.17,18367.29,28728.110000000004,1.0136783242050413,2.880539487444815
b'@i\x15p\x8f\x89Ek\xaf\x08\xb9\x15r\xad\xea\x97',34731.78,14914.71,19817.07,33133.09,0.9539703982922844,2.22150413920217
b'@vM\x04^\x9fE\x1c\x8f\xd1\xb1\xd3\xf1?\x15\xb3',23558.4,8478.99,15079.41,22795.8,0.9676293806030969,2.6885041732564847
b'@\x86|\xbe\xae\xfcGd\xb7\xd6\xca\xcd\xac\x01]\xbd',25804.649999999998,10456.46,15348.19,25808.030000000002,1.0001309841443307,2.468142181962156
b'@\x87\xc6;\xfb\xf2G\x9f\xb5\x98\xb2C\x03\x05\xc5L',21571.34,10075.35,11495.99,24506.730000000003,1.1360782408510552,2.4323452783278
b'@\x97\xe8\x0e\xee\x04Jc\xa0\x0c\xffm\x07\x0bPh',30395.649999999998,18550.09,11845.56,31235.399999999998,1.0276273085128957,1.6838408870253458
b'@\xa4C\x183SK)\xad\x18<\x1a\x89\xf7\xad\x1c',5805.63,2626.17,3179.46,7208.68,1.2416705852767056,2.744940350396204
"b""@\xb1\x0b5\xc0{B;\x96\\'\xb1z\xf2\xf4\xea""",11701.09,10892.75,808.34,11701.89,1.0000683696988912,1.0742824355649399
b'@\xb2Tl\xb0\x99Jl\xb5\xe3\x03\xe0\x9b\xe4L\xdf',14585.73,7284.54,7301.19,15125.66,1.0370176878359876,2.0764056481260313
"b""@\xb2\xa7\xdcL C\x19\xa2t\x8c\xb6Y\x9d('""",5988.07,0.02,5988.05,15825.99,2.6429200059451543,10.0
b'@\xee\xf1\xa50`H]\x83\x14\x0e0\xfa\xe796',16655.8,15275.72,1380.08,21865.43,1.3127817336903662,1.4313845763080235
b'@\xf1<\xab\xd7\xe7CY\x98\\\xd4\xda\xf0\xd6(\x86',6016.85,3425.58,2591.27,5949.0,0.9887233353000323,1.7366402185907204
b'@\xf4\xe6\x0f\xa0\x89G*\x8b_\x92\xa1\x11c;\x80',21778.94,10268.01,11510.93,23812.730000000003,1.093383332705816,2.3191183101691566
"b'@\xf5<\xda\x87`FZ\xa6j\xee\x9eo\x85,\xb9'",6985.63,6709.5,276.13,6876.12,0.9843235327379205,1.0248334451151353
b'@\xf5\x7fl+\x00DU\xb79\xc7\xf5&\x97\x1cm',6869.27,3603.9700000000003,3265.3,7792.4,1.134385458716865,2.16217116124718
b'A\x01\xd6\x9c|5A\xa5\xb3yO6\xfaU\xaf\xf5',33812.71,9857.41,23955.3,33798.98,0.999593939675347,3.428789103831534
b'A\x11\x1c\x97\xdcwF\xbd\xac\x19J\xd0d\xd6u\xa8',15015.74,712.0,14303.74,18196.14,1.2118044132357113,10.0
b'A\x1b~wyoM\xa4\xac\x92\x80\xf7\x95\xb8\xd8\x88',8948.57,5177.32,3771.25,9404.430000000002,1.0509422175833683,1.8164668206716994
b'A)\x98w\xb5@C\xb6\x80\xaf\x95\xad\xa8z\xe6\xce',66183.35,27144.43,39038.92,66701.93000000001,1.0078355054556773,2.457297132413538
b'A+\xec\xff\xe3\xc6H\x18\xbd\x9f\xcc\xa4oa\xa1\xe6',32455.86,24641.02,7814.84,40426.86,1.245595094383572,1.6406325712166137
b'A1iK\xae>N\x04\xb6\x9brbBZ\x89\x06',22821.68,15613.16,7208.52,23521.809999999994,1.0306782848589584,1.5065374338058404
b'A=\x1f\xd6\x1d\x1dG\xde\x91#\xff\xfb\xcc?\x07\xf9',44643.15,38604.49,6038.66,40022.02,0.8964873670428721,1.0367193038944433
b'Aip]\xcc\x8dMY\xa0^\x00\x90w\xba\x9c\xd4',6844.299999999999,4621.15,2223.15,7065.450000000001,1.0323115585231508,1.5289376021120287
b'As\xaez\x01\xdcD\x88\xb1\xb1zYB\x96\xd2t',7137.21,3291.0,3846.21,7595.95,1.064274415352778,2.308097842601033
b'A\x97\xc4\xa9w\xe6K\xc1\xb55p\x9f\xbc9\xf4\x7f',25649.79,1881.43,23768.36,25774.730000000003,1.0048709950451837,10.0
b'A\x98\xd2y\xbaLGl\x82:\xfa\xb0\xe5\xe0\xd4\x9a',33854.07,25088.370000000003,8765.7,34640.7,1.0232359063474494,1.3807473343226362
b'A\xa4\xa8\x93\x87\x9dF\x13\x9dia\xf0\xdb\xe1\xa5K',941.6600000000001,0.0,941.6600000000001,746.05,0.7922710957245714,10.0
b'A\xaa\xf0t\xc9OK\xf4\x90\x9f\xd5w\xbe\xe8\xe4n',2769.4700000000003,0.0,2769.4700000000003,5556.160000000001,2.0062177961848295,10.0
b'A\xb4\xcb\xc9\x9a\x1bK\x9d\x8b\x12l2\xdc\x0b\x8d\xb5',78311.69,36622.08,41689.61,80493.81,1.0278645499797028,2.197958444741533
b'A\xbed\xb6\xd3\xeeBY\xb2\x1b\niG\xd6\x04`',37641.71,176.62,37465.090000000004,60757.25,1.6140937805429136,10.0
b'A\xd4\xf1+O.G\xa3\xa1\xf3K\xa3^%\xf0\x0e',18985.7,11449.3,7536.4,17615.02,0.9278046108386838,1.5385237525438238
b'A\xe6!=\xc5TJ\xe7\xb1\xef\xa6\xe4\xe0\xdb9O',33046.83,12853.58,20193.25,33177.82000000001,1.0039637689908534,2.5812123937455564
b'A\xf3\xcf\xd9#\xeeBy\x86?\xbf4\nG\xe1G',2358.65,1131.0,1227.65,2423.6699999999996,1.0275666164967245,2.1429442970822277
b'A\xf8a4np@\xd9\xa5\xf7\xb8\xb7\xb56\xe7\x89',24085.75,6739.53,17346.22,26054.88,1.0817549796041228,3.865978784870755
b'B#1m\x90\xd9@\xc6\xa7\xb0Z\xa4\xf1`\x08i',561.35,0.0,561.35,561.3499999999999,0.9999999999999998,10.0
"b""BV1\x8f'\xa9B\xc5\xa4)\n\x10\x1d\xecc\xcc""",23942.83,15138.3,8804.53,41246.28999999999,1.7226990293127418,2.7246315636498153
b'BW\x9a\xf7s\x98F\xf1\x82\xb3\xba3\xd2;Wi',39042.4,17715.5,21326.9,39052.60999999999,1.000261510562875,2.204431712342299
b'Bxv\x9f\x1d8AC\xa1X\x1d\x9d}\xa1aT',9914.2,3570.27,6343.93,10307.46,1.0396663371729438,2.8870253510238717
b'Bz\xc9^\xc1\xe1K\xe9\x8e/\xc9\xc9\x14i\x05\x06',55020.32,21282.9,33737.42,56235.20999999999,1.02208075125699,2.6422719648168242
b'B~\xbe\xb4\xb0}KZ\x90W\x04i\xac0x\xc9',15979.48,0.0,15979.48,21512.089999999997,1.3462321677551459,10.0
b'B\x88\xe6j\x98\x8fHQ\x8b{\x80\\3\xf3r\x92',52244.82,19570.53,32674.29,52285.58999999999,1.0007803644456998,2.671649158198577
b'B\xa4\x90F\x9f\x83G\xbb\xaej\x8f\r\xdeNxL',65495.159999999996,37761.18,27733.98,63780.95999999999,0.9738270736341432,1.689061623603923
b'B\xb8\xcf\xcc\x8c\x0bC\xe0\x99\xdb\xd2T\xce\x10U0',420.53,150.03,270.5,1145.42,2.723753358856681,7.634606412050924
"b""B\xc0\x95R'\xa2C\x83\xa7Q6\xe8\x07t.\x1f""",8041.04,1507.08,6533.96,8381.65,1.0423589485937141,5.561516309684953
b'B\xc1\xc7\x9f\xe1uI\xdb\xbb\xbbm?$\xe8\xcb\xc3',44224.83,21911.690000000002,22313.14,45351.06,1.025466010835994,2.06971986186369
"b'B\xd2\x867\xd9\x1bGe\x9be,J\xf8\xea\x8a\xea'",2590.93,0.0,2590.93,3291.4300000000003,1.270366239149649,10.0
b'B\xe0\xa3\xbf\xfd\x17@\xae\xab2\x86~\x18\xdf\xec\x91',7267.54,4095.9300000000003,3171.61,7284.97,1.0023983356128758,1.7785875246891425
b'B\xffI\x9c\x15vIt\x96\xca\xf8\xbd\xe0\x89\xe6u',14.15,0.0,14.15,14.15,1.0,10.0
b'C\x00o\xbf\xbdmB\xf9\x96\x071q\x17\x85\x1a\xce',4550.01,0.0,4550.01,7760.869999999999,1.7056819655341413,10.0
b'C\x04\x17\x9c\x969H\xaa\xa0\xed+\xa4\x1f\xc2$\\',16160.8,8750.050000000001,7410.75,16150.560000000001,0.9993663680015842,1.8457677384700657
b'C\x1f\x93\xf9I\x80G\xdd\x82\x03\xd0\xf5\x15\xac\x89\xac',5319.12,2861.31,2457.81,5161.88,0.9704387191866324,1.8040268268730058
b'C \xca\xe7\x8bTA\n\xad\x08\xa2I\x92roU',2659.93,1490.27,1169.66,2660.89,1.0003609117533168,1.785508666214847
"b""C[:\x8bh|G>\x83\xa19'\xdb!A:""",11391.29,2589.0699999999997,8802.22,11372.98,0.9983926315632381,4.392689266802366
b'Cg{\xba\xda\xc7E&\x91c\xc6\x95\xc9\xbc\xb9\xf3',14920.4,6505.43,8414.97,16177.269999999999,1.0842383582209592,2.4867333904138538
b'C\x85\xbbx\x84\x9dH\xbf\xb90@\xb0\x89*\xdd\xed',59438.51,15762.59,43675.92,69600.57,1.1709676100561741,4.415554169714495
b'C\x92cZ\xbd\x9f@\xc2\x83)\xb0\xf1\xcb\xb7{z',7646.39,3063.9,4582.49,7646.39,1.0,2.4956395443715524
b'C\x9e\x83\\\x95\xf3B\x19\xb1\xa4yw\xfdm\xcbQ',1646.21,987.0,659.21,1725.51,1.048171253971243,1.7482370820668693
b'C\xb8\xaa\xe1;N@\xb0\x99\x18H\x9b\x86\xf4gi',136.65,0.0,136.65,167.53,1.2259787778997437,10.0
b'C\xba\xf9\x8cg!KX\x96\xc3Bk\x92\x91\xe1`',3202.6,1809.13,1393.47,4089.19,1.276834447011803,2.260307440592992
b'C\xcd\\\x93[\x02@e\x8b=$\xbb]\x08\xe5:',8107.26,5855.4400000000005,2251.82,8512.33,1.0499638595530425,1.4537472845763937
b'C\xef\xfc\x835\xfcI\xbb\xa8\xd8\x96rv\x96\xeb4',19490.71,13272.28,6218.43,20090.24,1.0307597824809873,1.5136992287685311
b'C\xf3\xdb\x8b/(J\x10\xa3F\x0c8\x9c\xa1K\xc8',3740.2,1901.53,1838.67,4897.879999999999,1.3095235548901127,2.57575741639627
b'D6gu\x88\xfdN\xd9\x91a\x94\x87o\x92\x08\xa6',108.85,0.0,108.85,108.85,1.0,10.0
b'D<JZ\xcf\xe8@\x15\x84-\ty\x15\x8f\xce\xc1',47969.81,34745.04,13224.77,49791.8,1.0379820141042877,1.4330621003746147
